Date,Precinct,Area,Rooms,Storey,Price
2015-03-20,27,30.36,2,10,98000.0
2015-03-20,17,56.8,3,3,153000.0
2015-03-20,42,62.5,4,5,210000.0
2015-03-24,27,46.3,4,1,160000.0
2015-03-24,28,104.0,4,2,226000.0
2015-03-25,27,33.51,1,4,145000.0
2015-03-25,1,35.5,2,2,85000.0
2015-03-26,31,65.1,4,2,178000.0
2015-03-27,18,50.1,3,3,143000.0
2015-03-27,25,30.9,2,2,95000.0
2015-03-27,17,49.8,3,3,146000.0
2015-03-27,1,60.4,4,2,165000.0
2015-03-30,16,23.7,2,1,87000.0
2015-01-04,26,76.4,3,4,249870.0
2015-02-04,21,74.3,5,,260000.0
2015-03-04,23,53.5,3,2,180000.0
2015-05-04,18,25.8,2,1,60000.0
2015-07-04,26,46.7,4,3,124000.0
2015-08-04,19,43.14,2,5,177753.0
2015-08-04,27,38.4,3,2,142000.0
2015-09-04,26,29.78,2,3,99000.0
2015-10-04,29,48.74,2,2,171493.0
2015-04-13,27,24.3,2,4,79000.0
2015-04-14,6,28.7,1,2,78000.0
2015-04-15,25,48.9,3,9,160000.0
2015-04-16,27,95.8,5,,225000.0
2015-04-16,31,51.9,3,1,167000.0
2015-04-20,33,48.0,3,4,145000.0
2015-04-23,31,68.2,3,2,136400.0
2015-04-24,23,52.7,3,4,189000.0
2015-04-24,19,117.0,7,1,340000.0
2015-04-27,17,29.71,2,3,50000.0
2015-04-28,31,60.7,3,4,137200.0
2015-04-28,31,23.5,1,4,62800.0
2015-04-28,31,51.95,3,4,119700.0
2015-04-28,27,49.48,4,3,154000.0
2015-04-28,20,64.64,4,2,242000.0
2015-04-29,29,55.14,3,2,200564.0
2015-04-29,27,34.84,3,4,132500.0
2015-04-30,19,71.3,4,,220000.0
2015-04-05,29,64.5,4,3,315000.0
2015-05-05,26,35.97,3,3,90000.0
2015-05-05,19,44.5,3,1,152000.0
2015-07-05,13,81.05,5,2,195000.0
2015-07-05,17,38.0,3,2,95000.0
2015-12-05,32,37.0,3,2,135000.0
2015-05-14,17,115.0,6,2,275000.0
2015-05-14,17,111.0,5,1,400000.0
2015-05-14,26,48.14,4,2,160000.0
2015-05-14,29,35.87,2,,118000.0
2015-05-14,20,32.0,2,8,110000.0
2015-05-15,16,58.6,4,4,235000.0
2015-05-20,6,54.5,3,1,180000.0
2015-05-21,17,49.32,3,2,136000.0
2015-05-21,4,47.6,3,5,160000.0
2015-05-22,19,78.5,2,2,228000.0
2015-05-25,30,74.5,3,,260000.0
2015-05-25,19,57.3,4,,240000.0
2015-05-26,19,66.9,3,2,135000.0
2015-05-26,27,45.7,4,3,100000.0
2015-05-26,32,29.1,2,2,89000.0
2015-05-27,30,45.7,2,3,220000.0
2015-05-28,27,49.4,3,4,132000.0
2015-05-29,17,41.52,2,2,120000.0
2015-05-29,21,64.7,4,1,220000.0
2015-05-29,27,39.4,4,3,89000.0
2015-02-06,27,45.2,4,3,165000.0
2015-03-06,17,55.1,3,3,154500.0
2015-03-06,19,26.2,2,2,80000.0
2015-09-06,27,48.5,3,2,124000.0
2015-09-06,27,44.8,4,4,155000.0
2015-10-06,30,52.0,2,1,231000.0
2015-11-06,17,57.67,3,3,146000.0
2015-11-06,33,48.6,3,11,112000.0
2015-11-06,27,104.2,5,,265000.0
2015-11-06,23,34.4,1,1,114000.0
2015-11-06,20,32.4,3,3,71000.0
2015-12-06,29,48.26,2,2,172038.0
2015-12-06,17,43.9,3,3,158000.0
2015-06-15,27,45.3,3,2,125000.0
2015-06-16,27,50.8,4,5,132000.0
2015-06-16,27,66.6,5,3,205000.0
2015-06-17,25,36.4,2,11,87000.0
2015-06-18,27,45.81,4,5,110000.0
2015-06-18,25,49.7,3,3,175000.0
2015-06-18,27,47.5,4,3,130000.0
2015-06-18,27,38.2,3,3,151000.0
2015-06-18,27,49.8,4,1,145000.0
2015-06-19,21,68.1,4,1,277000.0
2015-06-19,26,47.3,3,3,124500.0
2015-06-19,27,34.1,3,2,87000.0
2015-06-22,21,46.1,3,1,124000.0
2015-06-22,29,55.4,3,2,230000.0
2015-06-22,30,60.0,2,1,244000.0
2015-06-22,31,19.1,2,1,35000.0
2015-06-23,26,60.8,4,11,203000.0
2015-06-23,27,48.0,3,3,105000.0
2015-06-24,26,29.4,3,1,96000.0
2015-06-24,27,27.0,2,5,80000.0
2015-06-25,25,36.4,2,11,96000.0
2015-06-26,13,61.5,4,6,175000.0
2015-06-26,25,46.77,1,3,70000.0
2015-06-30,27,38.2,3,3,110000.0
2015-01-07,29,53.6,2,2,250000.0
2015-02-07,31,40.6,2,1,103000.0
2015-06-07,26,35.03,3,2,109250.0
2015-07-07,6,28.7,2,2,88000.0
2015-08-07,16,22.8,1,1,87000.0
2015-08-07,5,63.54,3,3,187000.0
2015-10-07,26,36.6,3,3,120000.0
2015-10-07,31,57.3,3,4,170000.0
2015-07-13,6,37.0,2,5,90000.0
2015-07-13,21,78.1,5,4,277000.0
2015-07-14,26,38.3,3,2,115000.0
2015-07-15,29,43.7,2,3,185000.0
2015-07-15,4,56.5,3,1,166500.0
2015-07-15,5,55.3,2,4,319000.0
2015-07-16,16,55.3,4,2,199000.0
2015-07-16,19,50.1,3,7,136000.0
2015-07-16,29,48.31,2,2,169980.0
2015-07-16,31,50.0,4,,189000.0
2015-07-16,31,46.9,3,2,173000.0
2015-07-20,1,29.0,2,2,82000.0
2015-07-21,17,57.13,4,1,170000.0
2015-07-22,18,56.5,3,2,67624.0
2015-07-23,27,25.04,2,5,93000.0
2015-07-23,27,30.0,2,7,93000.0
2015-07-23,16,48.7,4,1,142000.0
2015-07-24,21,72.9,5,2,250000.0
2015-07-24,26,52.4,4,10,157000.0
2015-07-24,25,61.2,4,4,174000.0
2015-07-24,16,49.7,4,5,117000.0
2015-07-27,13,34.25,3,1,88000.0
2015-07-27,25,57.2,4,3,165000.0
2015-07-27,28,57.5,3,2,170000.0
2015-07-27,27,47.3,3,2,134000.0
2015-07-28,27,75.0,4,,200000.0
2015-07-28,25,50.2,3,5,172000.0
2015-07-28,16,50.9,3,2,155000.0
2015-07-31,27,48.0,3,3,130000.0
2015-04-08,23,54.13,2,4,205000.0
2015-04-08,17,38.0,3,5,123000.0
2015-05-08,16,84.4,5,2,270000.0
2015-06-08,25,63.0,4,8,179000.0
2015-07-08,19,52.15,2,3,255000.0
2015-07-08,16,51.0,4,2,180000.0
2015-10-08,18,56.8,3,2,165000.0
2015-10-08,30,59.45,3,2,128000.0
2015-11-08,27,38.5,3,5,97000.0
2015-11-08,16,37.6,3,2,125000.0
2015-12-08,32,37.0,3,4,100000.0
2015-12-08,32,36.6,3,5,103000.0
2015-08-13,16,50.5,4,2,145000.0
2015-08-14,32,37.4,3,2,120000.0
2015-08-17,30,59.2,4,1,127000.0
2015-08-20,6,28.7,1,1,90000.0
2015-08-21,16,39.05,3,2,30000.0
2015-08-21,26,29.3,2,2,70000.0
2015-08-24,32,24.5,2,2,83000.0
2015-08-25,20,32.0,2,8,124000.0
2015-08-26,30,47.3,2,6,530000.0
2015-08-26,31,64.3,4,3,170000.0
2015-08-27,25,49.7,3,5,150000.0
2015-08-29,16,64.0,5,,195000.0
2015-08-31,17,34.8,3,5,137000.0
2015-08-31,25,35.9,2,3,101500.0
2015-08-31,26,46.4,4,2,150000.0
2015-08-31,27,52.0,3,3,143000.0
2015-08-31,27,24.7,2,3,85000.0
2015-01-09,29,65.6,3,3,335000.0
2015-01-09,1,50.5,3,2,148000.0
2015-04-09,17,51.4,3,1,159000.0
2015-07-09,27,38.2,3,3,114000.0
2015-08-09,27,47.9,4,3,195000.0
2015-09-15,29,64.43,2,5,243563.0
2015-09-15,5,66.0,4,2,310000.0
2015-09-16,27,35.7,3,5,109850.0
2015-09-21,5,32.5,3,2,117000.0
2015-09-24,26,60.8,5,10,135000.0
2015-09-24,27,39.97,3,5,135000.0
2015-09-24,20,17.9,1,2,62000.0
2015-09-24,19,51.5,3,3,173000.0
2015-09-25,33,48.6,3,1,145000.0
2015-09-28,42,62.3,4,2,220000.0
2015-09-28,30,34.8,2,1,112500.0
2015-09-29,27,29.7,2,5,85000.0
2015-09-29,27,30.24,2,2,100000.0
2015-09-29,30,54.3,4,2,130000.0
2015-09-29,31,57.0,4,2,121000.0
2015-09-29,5,66.2,4,2,300000.0
2015-09-30,13,58.0,3,1,80000.0
2015-09-30,17,50.6,3,4,133500.0
2015-09-30,19,50.0,3,2,158000.0
2015-01-10,6,50.04,3,2,230000.0
2015-02-10,16,34.07,2,2,80000.0
2015-03-10,6,36.81,2,4,260000.0
2015-05-10,27,47.7,3,1,158000.0
2015-06-10,26,35.9,3,1,105000.0
2015-06-10,27,33.97,3,3,119000.0
2015-07-10,6,72.8,5,4,262500.0
2015-07-10,27,38.4,3,1,145000.0
2015-08-10,27,38.2,3,3,123000.0
2015-09-10,5,67.37,3,2,344000.0
2015-12-10,27,37.4,3,3,135000.0
2015-12-10,27,29.68,2,4,105000.0
2015-12-10,31,29.3,2,1,118000.0
2015-10-14,17,57.0,3,,175000.0
2015-10-14,17,67.25,4,1,175000.0
2015-10-14,27,37.9,3,3,148000.0
2015-10-14,17,111.9,5,2,300000.0
2015-10-14,31,50.4,3,2,135000.0
2015-10-15,6,56.2,3,1,210000.0
2015-10-16,27,56.8,5,2,187000.0
2015-10-16,27,29.85,2,1,100000.0
2015-10-20,16,37.8,2,,115000.0
2015-10-20,16,47.6,3,3,122000.0
2015-10-21,20,32.0,2,4,118000.0
2015-10-21,16,60.4,4,3,210000.0
2015-10-23,19,66.5,4,3,204000.0
2015-10-26,27,33.1,3,3,98000.0
2015-10-26,23,87.77,4,2,350000.0
2015-10-26,5,68.36,4,2,313000.0
2015-10-27,1,49.5,3,3,147000.0
2015-10-27,27,19.2,1,1,81900.0
2015-10-27,27,45.8,3,5,134000.0
2015-10-27,31,41.7,2,3,102000.0
2015-10-27,1,49.5,3,4,147000.0
2015-10-28,16,71.9,4,1,152000.0
2015-10-28,29,97.6,5,2,470000.0
2015-10-29,27,38.0,3,4,115000.0
2015-10-29,26,46.6,4,5,163000.0
2015-10-29,30,83.71,5,1,430000.0
2015-10-30,23,51.1,3,2,177000.0
2015-10-30,31,77.5,4,,195000.0
2015-10-30,17,52.0,3,3,135000.0
2015-10-30,32,22.1,2,3,90000.0
2015-02-11,20,17.9,1,10,65000.0
2015-02-11,31,44.6,3,1,102500.0
2015-02-11,17,37.7,3,3,139000.0
2015-03-11,42,50.6,3,1,155000.0
2015-03-11,21,72.8,5,3,205000.0
2015-04-11,30,69.11,3,1,350000.0
2015-05-11,23,53.5,3,3,210000.0
2015-05-11,17,51.9,3,3,155000.0
2015-05-11,6,38.11,2,3,175000.0
2015-05-11,6,28.7,2,5,99000.0
2015-05-11,25,61.5,4,6,180000.0
2015-06-11,28,63.0,4,2,208000.0
2015-09-11,26,28.0,2,3,90500.0
2015-09-11,30,42.17,2,3,141570.0
2015-09-11,31,49.7,3,,135000.0
2015-10-11,23,54.4,3,3,177000.0
2015-11-17,27,66.6,5,4,194000.0
2015-11-17,13,70.77,4,2,130000.0
2015-11-19,18,47.77,3,2,154000.0
2015-11-19,30,25.6,2,2,90000.0
2015-11-20,30,11.5,1,3,30000.0
2015-11-23,30,27.8,2,3,105000.0
2015-11-24,17,29.71,2,3,51990.0
2015-11-24,16,37.5,2,2,98000.0
2015-11-25,17,63.5,4,3,211000.0
2015-11-27,17,37.0,2,2,110000.0
2015-11-27,27,37.6,3,4,140000.0
2015-11-27,1,26.3,2,1,89000.0
2015-11-28,17,47.45,3,4,165000.0
2015-01-12,19,37.2,2,2,80000.0
2015-02-12,30,48.2,2,2,230000.0
2015-03-12,29,65.4,3,3,320000.0
2015-03-12,33,62.5,4,3,182700.0
2015-11-12,16,51.8,4,2,100014.0
2015-12-14,33,48.6,3,5,149000.0
2015-12-15,31,57.0,4,1,172500.0
2015-12-15,18,44.4,3,3,90000.0
2015-12-15,30,31.7,2,3,92000.0
2015-12-16,26,61.9,4,2,200000.0
2015-12-16,30,84.25,5,,80000.0
2015-12-16,25,63.1,4,4,182000.0
2015-12-17,33,61.9,4,1,180000.0
2015-12-18,27,45.0,4,3,110000.0
2015-12-21,19,50.1,3,1,148000.0
2015-12-23,27,52.2,3,2,100000.0
2015-12-23,29,54.79,3,5,250000.0
2015-12-23,23,60.51,3,3,260000.0
2015-12-29,27,46.1,3,1,125000.0
2015-12-29,29,41.1,3,3,182000.0
2015-12-29,23,80.39,4,3,320000.0
2015-12-30,27,39.0,3,3,75000.0
2015-12-30,30,29.0,2,1,110000.0
2016-04-01,18,79.6,4,1,270000.0
2016-05-01,25,41.2,3,8,128000.0
2016-08-01,25,43.6,3,,142000.0
2016-11-01,26,47.8,4,1,134000.0
2016-12-01,18,32.68,2,,125000.0
2016-12-01,20,25.5,1,10,85000.0
2016-12-01,30,37.1,2,2,100000.0
2016-01-14,25,36.4,2,6,101500.0
2016-01-15,27,42.43,3,1,128000.0
2016-01-17,17,38.0,3,4,115000.0
2016-01-18,4,66.3,4,,207000.0
2016-01-19,26,29.4,3,4,102000.0
2016-01-22,30,36.94,2,2,127000.0
2016-01-22,26,37.4,3,1,101000.0
2016-01-25,30,34.3,2,3,105000.0
2016-01-25,26,29.3,2,6,105000.0
2016-01-26,27,55.3,5,5,150000.0
2016-01-27,27,50.81,4,1,135000.0
2016-01-28,25,29.34,2,8,102000.0
2016-01-30,27,21.5,2,2,95000.0
2016-01-30,27,38.5,2,3,145000.0
2016-03-02,27,23.6,2,5,86000.0
2016-05-02,27,50.86,3,3,155000.0
2016-08-02,6,49.95,3,4,181944.0
2016-08-02,31,37.0,3,,114000.0
2016-09-02,27,25.96,2,2,97500.0
2016-09-02,26,37.4,3,11,88500.0
2016-09-02,32,37.5,3,2,95000.0
2016-09-02,25,65.9,4,7,158500.0
2016-10-02,6,28.7,1,1,68000.0
2016-11-02,17,53.37,4,1,160000.0
2016-11-02,23,75.6,4,4,220000.0
2016-12-02,43,64.8,4,1,305555.0
2016-12-02,17,38.3,3,2,131500.0
2016-02-19,26,61.7,3,1,200000.0
2016-02-19,19,51.0,3,2,140000.0
2016-02-22,32,22.8,2,3,81500.0
2016-02-22,25,49.7,3,4,145000.0
2016-02-24,27,66.6,5,1,209000.0
2016-02-26,16,49.3,3,3,155000.0
2016-02-29,31,48.0,4,1,144000.0
2016-02-29,31,29.0,3,,87000.0
2016-04-03,27,45.7,4,4,115000.0
2016-07-03,16,73.1,4,3,140000.0
2016-07-03,25,44.0,3,9,111313.0
2016-08-03,27,47.1,4,3,120000.0
2016-09-03,27,37.5,3,2,155000.0
2016-10-03,27,33.3,3,1,93000.0
2016-11-03,27,50.8,3,2,150000.0
2016-03-14,27,34.5,3,2,145000.0
2016-03-14,32,36.3,3,1,110000.0
2016-03-14,6,61.4,4,5,170000.0
2016-03-16,25,34.9,3,12,119000.0
2016-03-18,27,44.9,3,4,132000.0
2016-03-21,43,74.2,4,2,258000.0
2016-03-22,27,35.9,3,4,80000.0
2016-03-22,30,35.8,2,1,80000.0
2016-03-24,25,35.6,2,1,70000.0
2016-03-24,27,59.6,4,6,177000.0
2016-03-25,26,52.61,4,9,145000.0
2016-03-29,23,62.38,4,2,249000.0
2016-03-30,19,104.79,5,3,435000.0
2016-03-31,26,47.5,4,2,133000.0
2016-03-31,19,66.6,3,1,260000.0
2016-06-04,17,58.7,4,11,140000.0
2016-07-04,21,79.9,5,1,370000.0
2016-08-04,42,46.9,2,3,147000.0
2016-12-04,26,37.9,3,5,129500.0
2016-04-13,26,52.9,4,6,161000.0
2016-04-15,23,70.46,3,2,253000.0
2016-04-18,26,48.2,4,8,140000.0
2016-04-21,32,37.0,3,5,90000.0
2016-04-27,20,59.5,4,8,133500.0
2016-04-29,26,47.0,4,3,140000.0
2016-06-05,32,37.36,3,3,120000.0
2016-10-05,27,47.1,4,1,160000.0
2016-10-05,31,38.0,3,9,120000.0
2016-11-05,26,37.4,3,3,100200.0
2016-05-16,32,36.7,3,7,122500.0
2016-05-17,42,50.0,3,6,145000.0
2016-05-17,25,56.2,4,4,146000.0
2016-05-18,42,54.3,4,5,173000.0
2016-05-19,42,50.0,3,4,110000.0
2016-05-19,43,50.0,3,4,110000.0
2016-05-25,25,61.9,4,1,195000.0
2016-05-31,32,46.1,4,6,128000.0
2016-02-06,18,50.4,3,3,110000.0
2016-03-06,42,36.3,2,7,100000.0
2016-03-06,5,55.0,3,2,245000.0
2016-03-06,32,37.0,3,5,96000.0
2016-03-06,27,29.8,2,7,84000.0
2016-07-06,19,72.7,4,2,290000.0
2016-07-06,19,62.78,3,2,260000.0
2016-07-06,31,49.3,3,2,80000.0
2016-10-06,17,49.4,3,2,120000.0
2016-06-14,27,46.9,4,4,137000.0
2016-06-14,6,57.3,4,1,328860.0
2016-06-15,27,45.5,4,5,106000.0
2016-06-15,26,35.9,2,4,95000.0
2016-06-16,26,43.7,3,3,191000.0
2016-06-17,29,56.2,2,5,280000.0
2016-06-17,27,51.7,4,4,220000.0
2016-06-20,6,61.94,3,5,324074.0
2016-06-21,27,50.8,4,5,173000.0
2016-06-21,19,71.3,4,3,240000.0
2016-06-22,27,43.5,3,5,140000.0
2016-06-22,29,76.8,4,2,305000.0
2016-06-22,6,67.37,3,1,310000.0
2016-06-22,32,22.8,2,3,114500.0
2016-06-23,26,28.0,2,2,108000.0
2016-06-23,27,42.5,3,5,130000.0
2016-06-23,30,39.2,3,1,102000.0
2016-06-23,27,51.7,4,4,145000.0
2016-06-24,26,47.1,4,5,100000.0
2016-06-24,26,53.0,3,2,252000.0
2016-06-27,27,31.0,3,5,130000.0
2016-06-27,17,49.27,3,3,100000.0
2016-06-28,33,48.0,3,5,101200.0
2016-06-28,18,74.1,3,3,250000.0
2016-06-29,27,33.7,3,5,113000.0
2016-06-29,27,38.5,3,5,144000.0
2016-06-29,27,47.1,4,3,160140.0
2016-06-30,6,49.02,3,1,190190.0
2016-06-30,26,27.8,4,5,155500.0
2016-06-30,26,37.0,3,1,93100.0
2016-01-07,27,48.5,4,5,139998.0
2016-01-07,29,69.6,4,4,260000.0
2016-04-07,6,34.65,2,4,106481.0
2016-04-07,27,37.4,3,4,100000.0
2016-06-07,21,103.5,6,3,345000.0
2016-06-07,6,31.55,1,5,250000.0
2016-07-07,27,45.7,4,1,140000.0
2016-07-07,6,42.08,1,2,202981.0
2016-07-07,18,83.7,4,2,205000.0
2016-11-07,5,60.8,4,1,127000.0
2016-12-07,32,28.57,2,1,60000.0
2016-12-07,25,45.9,3,5,117000.0
2016-07-13,26,28.0,2,3,90500.0
2016-07-13,16,49.2,2,2,141118.0
2016-07-14,27,45.5,4,5,110000.0
2016-07-18,27,66.6,5,3,150000.0
2016-07-18,31,39.0,3,5,99000.0
2016-07-19,27,21.2,1,3,105000.0
2016-07-19,29,58.3,4,2,250000.0
2016-07-19,31,38.0,3,9,115000.0
2016-07-19,17,102.5,5,1,181800.0
2016-07-20,27,26.1,2,3,100000.0
2016-07-20,25,59.4,4,10,162000.0
2016-07-21,6,37.55,2,2,121690.0
2016-07-21,17,55.39,3,3,174000.0
2016-07-22,29,76.2,4,1,306000.0
2016-07-22,30,32.1,2,2,100000.0
2016-07-25,16,48.9,3,3,140000.0
2016-07-26,17,40.5,2,3,113000.0
2016-07-26,30,64.5,3,3,140000.0
2016-07-26,25,48.0,3,5,124000.0
2016-07-26,27,46.02,3,4,126000.0
2016-07-26,31,64.81,3,4,300000.0
2016-07-27,43,67.9,4,2,355000.0
2016-07-28,27,37.6,3,1,141000.0
2016-07-28,26,37.4,3,11,105000.0
2016-07-28,26,37.0,3,1,120000.0
2016-07-29,19,32.6,2,3,60000.0
2016-01-08,6,36.7,2,4,114000.0
2016-01-08,16,70.88,3,4,254630.0
2016-02-08,6,67.59,3,4,226852.0
2016-02-08,30,36.7,3,2,130000.0
2016-03-08,27,37.4,3,4,117000.0
2016-04-08,28,69.42,4,3,200000.0
2016-05-08,27,37.1,2,2,122000.0
2016-05-08,31,47.8,4,5,130000.0
2016-08-08,27,59.6,5,1,170000.0
2016-10-08,23,51.3,3,4,177000.0
2016-11-08,6,70.25,4,4,233333.0
2016-08-18,26,35.9,3,11,122000.0
2016-08-19,27,22.8,2,2,92000.0
2016-08-24,18,48.97,3,2,162500.0
2016-08-29,16,64.5,5,2,213000.0
2016-08-29,30,35.6,2,3,39000.0
2016-02-09,42,110.4,5,2,265000.0
2016-05-09,26,47.5,4,7,133000.0
2016-06-09,25,35.9,2,10,111000.0
2016-09-09,16,31.11,2,5,185000.0
2016-09-13,26,46.3,4,4,160000.0
2016-09-13,19,97.7,5,2,440000.0
2016-09-14,6,35.23,2,1,160000.0
2016-09-15,26,47.8,4,5,121501.0
2016-09-16,26,57.1,4,5,140000.0
2016-09-20,16,50.0,3,2,126000.0
2016-09-20,26,38.0,3,3,101500.0
2016-09-23,19,63.0,4,11,144000.0
2016-09-23,16,48.3,3,1,100000.0
2016-09-23,27,38.44,3,3,78000.0
2016-09-26,23,34.4,1,3,135000.0
2016-09-28,6,95.17,2,4,257230.0
2016-09-29,17,25.12,1,2,122000.0
2016-09-30,26,47.2,4,,123000.0
2016-09-30,27,18.8,2,5,78000.0
2016-01-10,21,47.2,3,4,155760.0
2016-03-10,27,24.8,2,1,86000.0
2016-03-10,27,46.8,4,4,138000.0
2016-05-10,31,40.0,3,1,128000.0
2016-10-10,17,34.6,3,3,122000.0
2016-10-14,27,45.4,3,1,153000.0
2016-10-19,30,93.8,4,3,238600.0
2016-10-19,27,30.0,2,1,114000.0
2016-10-20,19,72.6,3,3,220000.0
2016-10-21,6,59.71,3,4,360000.0
2016-10-31,33,46.7,3,2,157000.0
2016-02-11,27,47.5,4,3,168000.0
2016-02-11,27,27.03,2,5,90000.0
2016-03-11,18,35.9,2,,115000.0
2016-04-11,26,46.87,4,1,130000.0
2016-04-11,31,49.6,3,,145000.0
2016-07-11,19,31.8,2,10,96000.0
2016-10-11,26,29.7,2,1,110000.0
2016-11-23,31,47.8,4,5,138500.0
2016-11-24,26,45.07,3,2,147000.0
2016-11-25,26,30.0,2,11,94000.0
2016-11-29,25,57.9,4,1,120000.0
2016-01-12,32,38.3,3,4,90000.0
2016-01-12,27,19.2,1,1,75000.0
2016-01-12,6,28.7,1,3,80000.0
2016-01-12,21,96.9,6,3,300000.0
2016-01-12,16,55.56,3,2,193431.0
2016-01-12,6,112.4,5,5,345000.0
2016-02-12,30,53.1,2,2,230000.0
2016-02-12,30,37.5,3,9,110000.0
2016-02-12,27,22.38,2,,80000.0
2016-02-12,40,93.21,4,1,327778.0
2016-02-12,32,37.5,2,1,97500.0
2016-05-12,16,32.78,2,5,120370.0
2016-05-12,13,50.9,3,3,129200.0
2016-05-12,20,32.4,3,3,90000.0
2016-05-12,16,41.42,2,4,145868.0
2016-06-12,27,47.5,4,5,119600.0
2016-07-12,27,38.44,3,3,125000.0
2016-08-12,26,46.2,4,10,150000.0
2016-08-12,23,79.22,5,4,280000.0
2016-08-12,27,34.1,3,2,90300.0
2016-12-12,40,93.21,4,1,327778.0
2016-12-12,32,38.2,3,4,99400.0
2016-12-13,27,49.5,4,1,150000.0
2016-12-13,20,33.98,2,2,120000.0
2016-12-13,29,68.9,4,2,327000.0
2016-12-13,16,60.9,4,3,180000.0
2016-12-14,31,52.0,4,2,130000.0
2016-12-15,31,38.0,3,6,118000.0
2016-12-15,26,47.4,3,6,127700.0
2016-12-15,27,47.5,4,5,162000.0
2016-12-15,13,33.0,2,,80000.0
2016-12-16,30,38.1,2,3,97000.0
2016-12-16,32,23.9,2,4,102000.0
2016-12-16,26,48.3,4,4,128100.0
2016-12-19,26,49.8,3,3,118100.0
2016-12-20,26,47.17,4,1,139000.0
2016-12-20,23,52.7,3,2,167000.0
2016-12-20,30,25.2,2,1,62255.0
2016-12-20,27,57.0,5,7,150000.0
2016-12-21,30,82.6,3,4,280000.0
2016-12-21,29,55.54,4,2,170000.0
2016-12-22,27,42.63,3,5,150000.0
2016-12-22,5,49.96,4,3,136600.0
2016-12-22,25,49.7,3,5,160000.0
2016-12-22,18,81.0,4,2,240000.0
2016-12-22,27,37.1,3,5,106600.0
2016-12-27,13,61.5,3,1,165600.0
2016-12-27,17,38.8,2,3,120000.0
2016-12-28,16,39.39,2,6,145000.0
2016-12-28,5,52.9,3,2,213000.0
2016-12-28,16,45.63,2,1,149988.0
2016-12-28,19,83.7,3,2,150000.0
2016-12-28,13,84.7,4,2,120000.0
2016-12-28,31,115.49,5,3,313800.0
2016-12-28,16,25.2,2,2,67000.0
2016-12-28,30,52.7,4,2,130000.0
2016-12-29,19,26.1,2,1,78000.0
2016-12-29,19,34.2,1,2,102000.0
2016-12-29,25,36.7,2,3,76300.0
2016-12-29,19,50.11,3,3,135100.0
2016-12-29,30,61.8,3,4,155600.0
2016-12-29,17,38.0,3,5,115000.0
2016-12-30,27,42.95,3,2,115000.0
2016-12-30,26,46.61,4,5,110000.0
2016-12-30,6,25.77,1,3,130000.0
2017-02-01,43,48.8,3,1,165000.0
2017-03-01,27,35.6,3,4,120000.0
2017-03-01,30,40.2,3,2,30000.0
2017-04-01,19,65.81,3,4,175000.0
2017-04-01,6,58.52,4,2,260000.0
2017-04-01,16,53.44,2,1,175659.0
2017-05-01,21,62.3,4,3,150000.0
2017-09-01,29,50.6,2,3,178000.0
2017-09-01,23,52.7,3,4,165000.0
2017-09-01,6,69.15,4,4,182870.0
2017-09-01,25,50.2,4,2,165000.0
2017-10-01,16,58.66,3,3,209112.0
2017-10-01,16,43.69,2,2,153140.0
2017-10-01,4,74.9,4,1,294444.0
2017-11-01,27,38.1,3,4,100000.0
2017-11-01,4,90.8,4,1,302778.0
2017-11-01,30,45.3,2,1,110000.0
2017-12-01,4,90.8,4,1,304630.0
2017-12-01,16,35.11,2,5,195000.0
2017-12-01,16,31.11,2,7,109259.0
2017-12-01,16,43.75,2,4,210000.0
2017-12-01,21,52.1,3,5,150000.0
2017-12-01,6,46.7,3,4,160000.0
2017-01-13,17,56.0,3,,100000.0
2017-01-13,4,90.8,4,1,304630.0
2017-01-13,27,43.1,3,,120000.0
2017-01-13,30,38.4,3,,120000.0
2017-01-14,25,68.1,4,2,160000.0
2017-01-16,31,50.45,3,2,138000.0
2017-01-16,26,61.9,4,5,150000.0
2017-01-18,16,38.92,2,6,139952.0
2017-01-18,16,51.96,2,3,185228.0
2017-01-18,16,51.63,2,7,188832.0
2017-01-18,6,46.51,3,4,350000.0
2017-01-18,28,57.82,4,2,165000.0
2017-01-19,27,50.2,4,5,180000.0
2017-01-20,27,43.4,3,3,130000.0
2017-01-20,19,57.8,3,3,120000.0
2017-01-20,25,56.1,4,5,145000.0
2017-01-23,26,52.9,4,7,100000.0
2017-01-23,32,37.4,3,3,133500.0
2017-01-23,18,37.7,3,2,105000.0
2017-01-23,42,65.63,4,1,218000.0
2017-01-23,6,28.7,1,1,93000.0
2017-01-24,4,74.9,4,1,294444.0
2017-01-24,43,83.5,5,3,100000.0
2017-01-24,16,60.9,4,3,180000.0
2017-01-24,28,38.2,3,2,95000.0
2017-01-24,43,83.5,5,3,200000.0
2017-01-25,32,47.3,4,9,133000.0
2017-01-25,32,33.1,4,3,63000.0
2017-01-25,30,84.2,4,3,412800.0
2017-01-26,16,32.7,2,1,50000.0
2017-01-26,19,24.3,3,3,50000.0
2017-01-26,6,34.1,2,5,102000.0
2017-01-27,17,49.4,3,2,132000.0
2017-01-27,16,62.6,4,2,194500.0
2017-01-27,27,45.28,2,6,214800.0
2017-01-30,19,50.1,2,3,125000.0
2017-01-30,32,63.1,4,2,140000.0
2017-01-30,25,46.1,3,2,110000.0
2017-01-31,38,134.6,4,2,312500.0
2017-01-31,43,45.26,3,1,162000.0
